scode,sname,trademarket,reportdate,frdate,fcdate,scdate,tcdate,radate,securitytypecode,trademarketcode
002289,宇顺电子,深交所中小板,2018-06-30T00:00:00,2018-08-22T00:00:00,-,-,-,2018-08-22T00:00:00,058001001,069001002003
002536,西泵股份,深交所中小板,2018-06-30T00:00:00,2018-08-22T00:00:00,2018-08-10T00:00:00,-,-,2018-08-10T00:00:00,058001001,069001002003
002440,闰土股份,深交所中小板,2018-06-30T00:00:00,2018-08-22T00:00:00,-,-,-,2018-08-22T00:00:00,058001001,069001002003
002336,人人乐,深交所中小板,2018-06-30T00:00:00,2018-08-22T00:00:00,-,-,-,2018-08-22T00:00:00,058001001,069001002003
002553,南方轴承,深交所中小板,2018-06-30T00:00:00,2018-08-22T00:00:00,-,-,-,2018-08-22T00:00:00,058001001,069001002003
601222,林洋能源,上交所主板,2018-06-30T00:00:00,2018-08-22T00:00:00,-,-,-,2018-08-22T00:00:00,058001001,069001001001
601700,风范股份,上交所主板,2018-06-30T00:00:00,2018-08-22T00:00:00,-,-,-,2018-08-22T00:00:00,058001001,069001001001
300218,安利股份,深交所创业板,2018-06-30T00:00:00,2018-08-22T00:00:00,-,-,-,2018-08-22T00:00:00,058001001,069001002002
002290,中科新材,深交所中小板,2018-06-30T00:00:00,2018-08-22T00:00:00,-,-,-,2018-08-22T00:00:00,058001001,069001002003
002405,四维图新,深交所中小板,2018-06-30T00:00:00,2018-08-22T00:00:00,-,-,-,2018-08-22T00:00:00,058001001,069001002003
002377,国创高新,深交所中小板,2018-06-30T00:00:00,2018-08-22T00:00:00,2018-08-08T00:00:00,-,-,2018-08-08T00:00:00,058001001,069001002003
002285,世联行,深交所中小板,2018-06-30T00:00:00,2018-08-22T00:00:00,-,-,-,2018-08-22T00:00:00,058001001,069001002003
002243,通产丽星,深交所中小板,2018-06-30T00:00:00,2018-08-22T00:00:00,-,-,-,2018-08-22T00:00:00,058001001,069001002003
002255,海陆重工,深交所中小板,2018-06-30T00:00:00,2018-08-22T00:00:00,-,-,-,2018-08-22T00:00:00,058001001,069001002003
002239,奥特佳,深交所中小板,2018-06-30T00:00:00,2018-08-22T00:00:00,-,-,-,2018-08-22T00:00:00,058001001,069001002003
002252,上海莱士,深交所中小板,2018-06-30T00:00:00,2018-08-22T00:00:00,-,-,-,2018-08-22T00:00:00,058001001,069001002003
002235,安妮股份,深交所中小板,2018-06-30T00:00:00,2018-08-22T00:00:00,-,-,-,2018-08-22T00:00:00,058001001,069001002003
002221,东华能源,深交所中小板,2018-06-30T00:00:00,2018-08-22T00:00:00,-,-,-,2018-08-22T00:00:00,058001001,069001002003
002241,歌尔股份,深交所中小板,2018-06-30T00:00:00,2018-08-22T00:00:00,-,-,-,2018-08-22T00:00:00,058001001,069001002003
002443,金洲管道,深交所中小板,2018-06-30T00:00:00,2018-08-22T00:00:00,-,-,-,2018-08-22T00:00:00,058001001,069001002003
002259,ST升达,深交所风险警示板,2018-06-30T00:00:00,2018-08-22T00:00:00,2018-08-31T00:00:00,2018-08-29T00:00:00,-,2018-08-29T00:00:00,058001001,069001002005
002407,多氟多,深交所中小板,2018-06-30T00:00:00,2018-08-22T00:00:00,-,-,-,2018-08-22T00:00:00,058001001,069001002003
002204,大连重工,深交所中小板,2018-06-30T00:00:00,2018-08-22T00:00:00,-,-,-,2018-08-22T00:00:00,058001001,069001002003
002175,东方网络,深交所中小板,2018-06-30T00:00:00,2018-08-22T00:00:00,-,-,-,2018-08-22T00:00:00,058001001,069001002003
002126,银轮股份,深交所中小板,2018-06-30T00:00:00,2018-08-22T00:00:00,2018-08-25T00:00:00,-,-,2018-08-25T00:00:00,058001001,069001002003
000050,深天马A,深交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002001
002046,轴研科技,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
600478,科力远,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
600585,海螺水泥,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
000589,黔轮胎A,深交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002001
002673,西部证券,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
600565,迪马股份,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
600557,康缘药业,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
000949,新乡化纤,深交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002001
000908,景峰医药,深交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002001
000892,欢瑞世纪,深交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002001
600216,浙江医药,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
600209,*ST罗顿,上交所风险警示板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001003
000027,深圳能源,深交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002001
000026,飞亚达A,深交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002001
600178,东安动力,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
600172,黄河旋风,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,2018-08-31T00:00:00,-,-,2018-08-31T00:00:00,058001001,069001001001
002051,中工国际,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
600703,三安光电,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
601588,北辰实业,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,2018-08-24T00:00:00,-,-,2018-08-24T00:00:00,058001001,069001001001
600346,恒力股份,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,2018-07-31T00:00:00,2018-07-28T00:00:00,-,2018-07-28T00:00:00,058001001,069001001001
600332,白云山,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
600684,珠江实业,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
600459,贵研铂业,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
000999,华润三九,深交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002001
600461,洪城水业,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
600479,千金药业,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
600279,重庆港九,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
600062,华润双鹤,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
000401,冀东水泥,深交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,2018-08-10T00:00:00,-,-,2018-08-10T00:00:00,058001001,069001002001
002165,红宝丽,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
002149,西部材料,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
002170,芭田股份,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
002111,威海广泰,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
002085,万丰奥威,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
002172,澳洋健康,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
002070,*ST众和,深交所风险警示板,2018-06-30T00:00:00,2018-08-23T00:00:00,2018-08-30T00:00:00,-,-,2018-08-30T00:00:00,058001001,069001002005
002062,宏润建设,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
002077,大港股份,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
002069,獐子岛,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
601808,中海油服,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
002265,西仪股份,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
002320,海峡股份,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
002059,云南旅游,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
002275,桂林三金,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
601333,广深铁路,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
600880,博瑞传播,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
000637,茂化实华,深交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002001
000629,攀钢钒钛,深交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002001
000738,航发控制,深交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002001
000682,东方电子,深交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002001
000856,冀东装备,深交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002001
300698,万马科技,深交所创业板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002002
002899,英派斯,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
300723,一品红,深交所创业板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002002
603499,翔港科技,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
300673,佩蒂股份,深交所创业板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002002
603500,祥和实业,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
300712,永福股份,深交所创业板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002002
300677,英科医疗,深交所创业板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002002
002890,弘宇股份,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
603326,我乐家居,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
002866,传艺科技,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
603978,深圳新星,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
603880,南卫股份,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
300595,欧普康视,深交所创业板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002002
603856,东宏股份,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
002926,华西证券,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
002870,香山股份,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
603232,格尔软件,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
603133,碳元科技,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
300581,晨曦航空,深交所创业板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002002
002855,捷荣技术,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
002850,科达利,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
002845,同兴达,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
603585,苏利股份,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
002831,裕同科技,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
300481,濮阳惠成,深交所创业板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002002
300548,博创科技,深交所创业板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002002
603416,信捷电气,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
002824,和胜股份,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
002836,新宏泽,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
002810,山东赫达,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
601878,浙商证券,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
002736,国信证券,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,2018-08-28T00:00:00,-,-,2018-08-28T00:00:00,058001001,069001002003
002816,和科达,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
603689,皖天然气,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
002812,创新股份,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
603838,四通股份,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
300456,耐威科技,深交所创业板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002002
002777,久远银海,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
601086,国芳集团,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
002751,易尚展示,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
002923,润都股份,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
603900,莱绅通灵,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
603421,鼎信通讯,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
603515,欧普照明,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
603556,海兴电力,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
603816,顾家家居,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
002766,索菱股份,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,2018-08-09T00:00:00,-,-,2018-08-09T00:00:00,058001001,069001002003
300424,航新科技,深交所创业板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002002
603320,迪贝电气,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
603013,亚普股份,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
603011,合锻智能,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
300430,诚益通,深交所创业板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002002
300435,中泰股份,深交所创业板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-22T00:00:00,058001001,069001002002
600023,浙能电力,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
300358,楚天科技,深交所创业板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002002
300397,天和防务,深交所创业板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002002
002851,麦格米特,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
601368,绿城水务,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
002712,思美传媒,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,2018-08-31T00:00:00,-,-,2018-08-31T00:00:00,058001001,069001002003
002745,木林森,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
002689,远大智能,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
601608,中信重工,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
002667,鞍重股份,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
300287,飞利信,深交所创业板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002002
002335,科华恒盛,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
002237,恒邦股份,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
002470,金正大,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
002242,九阳股份,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
000715,中兴商业,深交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002001
600872,中炬高新,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
600823,世茂股份,上交所主板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001001001
002001,新和成,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
002678,珠江钢琴,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
300220,金运激光,深交所创业板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002002
300175,朗源股份,深交所创业板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002002
002508,老板电器,深交所中小板,2018-06-30T00:00:00,2018-08-23T00:00:00,-,-,-,2018-08-23T00:00:00,058001001,069001002003
