scode,hycode,companycode,sname,publishname,reporttimetypecode,combinetypecode,dataajusttype,mkt,noticedate,reportdate,parentnetprofit,totaloperatereve,totaloperateexp,totaloperateexp_tb,operateexp,operateexp_tb,saleexp,manageexp,financeexp,operateprofit,sumprofit,incometax,operatereve,intnreve,intnreve_tb,commnreve,commnreve_tb,operatetax,operatemanageexp,commreve_commexp,intreve_intexp,premiumearned,premiumearned_tb,investincome,surrenderpremium,indemnityexp,tystz,yltz,sjltz,kcfjcxsyjlr,sjlktz,eutime,yyzc
300356,016020,80198429,光一科技,输配电气,002,001,2,cyb,2018-09-03T00:00:00,2018-06-30T00:00:00,18145917.65,155525245.51,172437065.94,-0.158696845321676,99348885.7,-0.324304863986882,18392926.47,50163975.04,6331695.36,21403211.25,21173823.52,4055706.56,-,-,-,-,-,2311909.3,-,-,-,-,-,-,-,-,-0.243617,3.584595,8.352383,-14204985.26,-25.0385773885,2018/9/3 20:10:52,99348885.7
000797,016017,10001093,中国武夷,房地产,002,001,2,szzb,2018-09-01T00:00:00,2018-06-30T00:00:00,79558304.85,1031483440.74,928575196.05,0.125850383950674,796749687.48,0.20409795007877,14527907.52,70263592.38,1997011.2,102496967.96,102209087.03,24239056.18,-,-,-,-,-,47172304.83,-,-,-,-,-,-,-,-,0.098365,-0.121715,0.469234,80608760.08,0.5340991422,2018/8/31 20:02:28,796749687.48
002246,016041,80106462,北化股份,化工行业,002,001,2,zxb,2018-09-01T00:00:00,2018-06-30T00:00:00,61020493.75,1004277791.72,944675191.24,0.14767476875999,767803888.43,0.165866362898796,48568429.16,107668746.16,-4478530.5,68430900.24,72727721.26,12487384.18,-,-,-,-,-,7854088.37,-,-,-,-,-,-,-,-,0.145197,0.271319,0.188099,51390277.34,1.2937281765,2018/8/31 18:03:25,767803888.43
300063,016041,80141489,天龙集团,化工行业,002,001,2,cyb,2018-09-01T00:00:00,2018-06-30T00:00:00,77330762.41,3813687321.06,3712371306.23,0.298000785136255,3502049066.12,0.308339566295405,79821284.38,108488454.37,16068076.68,103902554.01,103044661.25,23596289.17,-,-,-,-,-,8260681.33,-,-,-,-,-,-,-,-,0.294004,0.162998,0.035911,76108533.93,0.0441327493,2018/8/31 20:07:28,3502049066.12
600692,016017,10000499,亚通股份,房地产,002,001,2,shzb,2018-09-01T00:00:00,2018-06-30T00:00:00,23458576.98,370337324.89,320538574.2,-0.494966675239335,286449599.4,-0.504502156062775,561781.78,21241850.66,7799974.15,56963512.35,56941776.91,24574709.67,-,-,-,-,-,11015301.57,-,-,-,-,-,-,-,-,-0.454641,0.247657,0.071985,14540300.92,-0.3115473243,2018/8/31 15:53:50,286449599.4
002683,016041,80127308,宏大爆破,化工行业,002,001,2,zxb,2018-09-01T00:00:00,2018-06-30T00:00:00,92424396.97,1862338340.35,1740315561.96,0.16820338079002,1466908864.16,0.176094956601601,29664346.66,177716521.07,42105555.95,136348171.6,137003884.47,21665350.73,-,-,-,-,-,8105693.15,-,-,-,-,-,-,-,-,0.172818,0.322696,0.149349,87483994.03,0.1315210624,2018/8/31 16:22:21,1466908864.16
600856,016023,10000805,中天能源,石油行业,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,164423104.95,2925509467.46,2597660019.53,-0.145521885540992,2277703537.12,-0.157127910643595,51980100.85,85835629.56,113964760.15,332573743.35,331025812.48,28668513.63,-,-,-,-,-,46882571.96,-,-,-,-,-,-,-,-,-0.146613,-0.145115,-0.396823,165318431.77,-0.3519221586,2018/8/30 20:13:12,2277703537.12
000790,016024,10001087,泰合健康,医药制造,002,001,2,szzb,2018-08-31T00:00:00,2018-06-30T00:00:00,9521109.49,263778127.5,246468223.85,0.0213380677339636,90739001.41,-0.33287959679592,136499716.52,23979019.41,-1567724.45,17315316.67,19084935.38,9563825.89,-,-,-,-,-,5069893.48,-,-,-,-,-,-,-,-,0.012135,-0.186514,-0.150017,7772421.02,-0.5812776163,2018/8/30 15:54:47,90739001.41
002250,016041,80090103,联化科技,化工行业,002,001,2,zxb,2018-08-31T00:00:00,2018-06-30T00:00:00,9145422.83,1819703478.42,1726744887.64,0.00156665794247303,1213497845.74,-0.0739807633217887,24521412.83,496163493.5,-17916940.69,45419527.95,35228891.55,22502447.82,-,-,-,-,-,16501718.0,-,-,-,-,-,-,-,-,-0.060718,-0.790493,-0.945713,68111773.36,-0.6012745212,2018/8/30 17:23:18,1213497845.74
000923,016043,10001186,河北宣工,机械行业,002,001,2,szzb,2018-08-31T00:00:00,2018-06-30T00:00:00,57601086.91,2311527138.58,2187840036.58,0.141856199908715,984947374.69,0.30789474104171,1004886751.85,199169855.25,-3844937.56,129309972.88,129394759.45,47377407.86,-,-,-,-,-,6701959.67,-,-,-,-,-,-,-,-,0.034352,-0.610486,-0.5393,53452177.99,2.6737644217,2018/8/30 16:59:44,984947374.69
000416,016058,10000688,民生控股,多元金融,002,001,2,szzb,2018-08-31T00:00:00,2018-06-30T00:00:00,4799666.81,34760796.19,23187144.86,0.0454733689157274,73214.07,3.76351419931085,6563478.85,14805578.92,332375.27,9430206.22,9163524.87,3258372.43,-,-,-,-,-,220596.33,-,-,-,-,-,-,-,-,-0.027231,-0.595748,-0.665708,4849123.58,-0.2646457389,2018/8/30 16:49:42,73214.07
600265,016030,10000216,ST景谷,木业家具,002,001,2,,2018-08-31T00:00:00,2018-06-30T00:00:00,-12421454.56,33330285.04,48586170.83,0.0240364313642885,32824389.53,0.210459666205002,151952.34,9301169.02,5492760.31,-14899266.11,-12519366.42,-,-,-,-,-,-,736640.91,-,-,-,-,-,-,-,-,0.078964,0.099417,-0.424493,-15157973.93,0.0818472137,2018/8/30 15:48:10,32824389.53
000837,016043,10001128,秦川机床,机械行业,002,001,2,szzb,2018-08-31T00:00:00,2018-06-30T00:00:00,3900941.49,1651380191.89,1654182707.9,0.019018082273899,1332369676.4,0.00689978815335242,90366200.63,155498510.72,38979775.82,21941031.24,20440731.57,7544912.31,-,-,-,-,-,20620876.27,-,-,-,-,-,-,-,-,0.044759,9.676779,0.065623,-15260417.65,0.6779667879,2018/8/30 19:39:15,1332369676.4
601258,016036,80136934,庞大集团,商业百货,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,258563137.0,27113671570.0,27629422898.0,-0.157417930910098,24721336644.0,-0.166980837952752,874085163.0,1023091706.0,766969478.0,402765780.0,411853922.0,156357137.0,-,-,-,-,-,133512327.0,-,-,-,-,-,-,-,-,-0.176549,-0.102803,-0.128224,-605635007.0,-27.8463968198,2018/8/30 20:20:43,24721336644.0
000022,016016,10000611,深赤湾A,港口水运,002,001,2,szzb,2018-08-31T00:00:00,2018-06-30T00:00:00,316060290.67,1246135516.34,781186879.8,0.00380093570021482,669139867.98,-0.0199265285953682,-,87636508.75,17869102.88,519407416.81,518860142.37,75484671.73,-,-,-,-,-,6180992.33,-,-,-,-,-,-,-,-,0.059053,0.167187,0.144891,316625908.24,0.1488139783,2018/8/30 20:48:10,669139867.98
601186,016005,80108579,中国铁建,工程建设,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,8008700000.0,308980930000.0,298418269000.0,0.0634788627414231,279024711000.0,0.0592786016917261,1986757000.0,7904215000.0,2093436000.0,11120997000.0,11383423000.0,2489542000.0,-,-,-,-,-,1461615000.0,-,-,-,-,-,-,-,-,0.069283,0.316924,0.227756,7143950000.0,0.1803604751,2018/8/30 18:57:16,279024711000.0
000981,016035,10001231,银亿股份,汽车行业,002,001,2,szzb,2018-08-31T00:00:00,2018-06-30T00:00:00,683319776.58,5027723015.03,4384539636.61,-0.204037419248813,3488302079.05,-0.226803859159054,118674023.4,590247658.84,214644891.56,998265262.23,996570725.06,167124515.7,-,-,-,-,-,44756048.21,-,-,-,-,-,-,-,-,-0.196296,0.204671,0.083931,410820918.21,0.3202544321,2018/8/30 18:18:16,3488302079.05
600787,016003,10000736,中储股份,交运物流,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,78839489.01,13903324320.82,13735169068.53,0.10958050668297,13241290944.5,0.107734326886171,99746004.01,205078947.44,93562746.49,146940297.4,98102020.94,24979292.87,-,6880496.03,-,-,-,94610508.11,-,-,6880496.03,-,-,-,-,-,0.112782,0.247692,-0.197157,94106349.93,0.0453403132,2018/8/30 16:24:12,13241290944.5
000951,016035,10001204,中国重汽,汽车行业,002,001,2,szzb,2018-08-31T00:00:00,2018-06-30T00:00:00,483711226.96,22541466816.29,21685808612.02,0.237703751555452,20456432557.56,0.249986428377851,635002710.86,172802574.91,99451512.54,860208128.22,876506066.19,220950410.6,-,-,-,-,-,46029982.73,-,-,-,-,-,-,-,-,0.230977,0.081794,0.010116,459444490.56,-0.0200575187,2018/8/30 18:59:47,20456432557.56
600795,016007,10000744,国电电力,电力行业,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,1874384364.04,31179051354.48,29261304895.45,0.0760498337729863,24531349062.47,0.0510925278828384,34968495.34,357677094.17,3578576345.07,3156595507.4,3188324631.56,660645970.59,-,-,-,-,-,496167240.0,-,-,-,-,-,-,-,-,0.08472,0.174762,0.057465,1789812670.49,0.0379484658,2018/8/30 18:55:43,24531349062.47
000036,016017,10000625,华联控股,房地产,002,001,2,szzb,2018-08-31T00:00:00,2018-06-30T00:00:00,380373570.16,1407691797.69,883984363.67,-0.47349033477989,393024908.92,-0.552917264081654,54457752.19,44679763.82,-2153760.58,541245841.34,541395740.56,143857285.63,-,-,-,-,-,393968700.14,-,-,-,-,-,-,-,-,-0.505958,-0.545662,-0.638358,373891792.76,-0.6453838646,2018/8/30 16:27:19,393024908.92
600259,016032,10000211,广晟有色,有色金属,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,-30137899.4,1144168042.39,1244548240.89,-0.543355271147901,1090103961.69,-0.578032577009989,7624257.8,52054127.87,32879621.88,-30448841.84,-32214163.71,1465600.95,-,-,-,-,-,41250328.73,-,-,-,-,-,-,-,-,-0.574081,-0.396612,0.06612,-84480254.66,-0.98475067,2018/8/30 16:59:44,1090103961.69
600705,016058,10000512,中航资本,多元金融,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,1573597397.3,6624742066.62,4665642168.73,0.513796252880162,1775145815.01,0.494985753296776,805485059.06,558309730.66,327503576.4,2712893370.78,2721955770.7,672454472.06,-,699205760.9,-,1803348497.69,0.29845091176648,42195545.46,-,1803348497.69,699205760.9,-,-,-,-,-,0.355524,0.252617,0.233641,1435858278.89,0.1815246106,2018/8/30 18:30:15,1775145815.01
601688,016027,80000073,华泰证券,券商信托,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,3158898403.05,8216136681.72,4195996315.99,0.0155170576512169,-,-,-,3803218439.75,-,4020140365.73,4020480941.9,813995360.94,-,1309574358.47,-,3896642955.91,-0.0011306465392527,72610645.13,-,-,8369826799.11,-,-,-,-,-,0.012283,0.00893,0.055341,3047599174.44,0.0221239825,2018/8/30 19:47:47,-
000965,016017,10001216,天保基建,房地产,002,001,2,szzb,2018-08-31T00:00:00,2018-06-30T00:00:00,238842481.19,1074520395.12,741777300.07,1.3971248654394,467616647.51,0.907991607120762,6167331.51,17153822.36,24122600.82,332678592.07,334299756.56,94739414.3,-,0.0,-,0.0,-,229709043.72,-,0.0,0.0,-,-,-,-,-,0.992363,0.391019,0.374937,228563289.1,0.3157633183,2018/8/30 16:46:45,467616647.51
601118,016018,80094508,海南橡胶,塑胶制品,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,-385094209.16,2217209814.56,2875729689.19,-0.509383661391624,2035689455.62,-0.609119143252632,80022847.67,247879341.51,68219986.23,-467918810.25,-416116228.4,-33935163.14,-,-,-,-,-,10429824.2,-,-,-,-,-,-,-,-,-0.593941,-0.807767,-2.109447,-629245955.82,-0.6584220997,2018/8/30 20:20:43,2035689455.62
600352,016041,10001292,浙江龙盛,化工行业,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,1858231953.36,9167771890.73,6895766991.83,0.113704277910152,5108138318.08,0.0807078959624943,613005390.29,869146855.52,220924289.83,2401216972.85,2387170453.89,405084242.24,-,-,-,-,-,66577681.3,-,-,-,-,-,-,-,-,0.219941,0.695504,0.834095,1813631947.76,0.851030622,2018/8/30 18:42:21,5108138318.08
000409,016033,10000682,*ST地矿,钢铁行业,002,001,2,,2018-08-31T00:00:00,2018-06-30T00:00:00,-178786365.72,662471721.82,847719867.77,-0.128785027628748,623829315.45,-0.225468194998624,29958108.34,70927736.42,124410028.44,-191269210.11,-191919466.28,1375477.18,-,-,-,-,-,5010765.42,-,-,-,-,-,-,-,-,-0.265585,-1.711889,-1.488896,-178635161.37,-1.4461451455,2018/8/30 16:37:46,623829315.45
600568,016024,10000383,中珠医疗,医药制造,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,57331384.26,437328832.71,305396992.79,0.151744310967823,213822313.95,0.0852635781886139,11256842.81,63502797.75,-17787890.74,96439704.69,97129850.84,37161760.71,-,-,-,-,-,12644558.24,-,-,-,-,-,-,-,-,0.198386,-0.548604,-0.668864,101048213.69,0.1004869773,2018/8/30 18:42:21,213822313.95
600853,016005,10000802,龙建股份,工程建设,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,21143766.23,2465657482.67,2423981965.55,-0.187106034432175,2189447363.46,-0.211868618256725,10031855.81,133917219.13,72461013.24,42445757.6,42253740.85,22937889.48,-,-,-,-,-,23575201.03,-,-,-,-,-,-,-,-,-0.180202,0.369173,0.113301,20762254.73,0.3712088019,2018/8/30 16:49:42,2189447363.46
600843,016043,10000792,上工申贝,机械行业,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,100161346.5,1494794413.27,1371509135.49,-0.00456837322696571,1052451025.46,-0.0333861759978557,147600554.52,154556576.41,12091231.56,142815575.74,145215957.53,32930028.35,-,-,-,-,-,5160231.67,-,-,-,-,-,-,-,-,-0.024644,-0.230283,-0.204948,89370615.19,-0.2110806663,2018/8/30 16:49:42,1052451025.46
600760,016034,10000709,中航沈飞,航天航空,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,99747420.91,6257307733.38,6108611260.83,3.31135596965715,5754004219.83,5.02546131513973,4449269.91,322006455.92,-44496653.52,126354797.23,126293357.08,24607221.04,-,-,-,-,-,16361221.94,-,-,-,-,-,-,-,-,5.192744,1.294312,1.238694,90826529.46,4.0711197323,2018/8/30 16:24:13,5754004219.83
600363,016022,10000291,联创光电,电子元件,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,114321284.37,1679927068.19,1679111050.49,0.240553991963033,1472320880.99,0.285372665487935,38716872.05,129497086.5,18728544.35,123846869.84,125167410.63,-1486242.98,-,-,-,-,-,7885603.78,-,-,-,-,-,-,-,-,0.235625,-0.031664,-0.011015,103860655.36,-0.086731765,2018/8/30 18:53:47,1472320880.99
000611,016032,10000947,天首发展,有色金属,002,001,2,szzb,2018-08-31T00:00:00,2018-06-30T00:00:00,-29678313.65,14088800.39,42493202.75,0.139125676631908,16094244.47,-0.440941779091533,1825.98,6507649.0,17892151.1,-32442791.04,-32770397.88,-,-,-,-,-,-,163146.57,-,-,-,-,-,-,-,-,-0.527946,-2.993302,-2.541217,-29380706.81,-2.6163977218,2018/8/30 15:47:47,16094244.47
000829,016015,10001121,天音控股,通讯行业,002,001,2,szzb,2018-08-31T00:00:00,2018-06-30T00:00:00,7234277.87,19906137274.41,19981838314.48,0.127849215843104,19185157393.95,0.129862605378951,374452955.36,156573990.17,196142141.46,-32219164.86,-30861733.95,-32699874.55,-,-,-,-,-,24238486.36,-,-,-,-,-,-,-,-,0.122586,-2.833351,0.247385,5598053.29,-0.4734744111,2018/8/30 17:53:53,19185157393.95
000800,016035,10001096,一汽轿车,汽车行业,002,001,2,szzb,2018-08-31T00:00:00,2018-06-30T00:00:00,80912350.03,13478923764.72,13540363892.09,0.0378344620787923,10695558553.38,0.0690121879570942,1173112102.44,929224216.09,-12522903.99,308902056.37,311591749.03,59157702.6,-,-,-,-,-,751409181.58,-,-,-,-,-,-,-,-,0.005789,-0.451623,-0.700831,62480283.65,-0.7535107283,2018/8/30 15:56:15,10695558553.38
000625,016035,10000959,长安汽车,汽车行业,002,001,2,szzb,2018-08-31T00:00:00,2018-06-30T00:00:00,1609606578.84,35642832190.04,36484047176.69,0.0771230749056599,30614845704.45,0.063282932475358,2543462428.51,2155401262.05,-225518842.31,1655799857.47,1632769991.3,15288317.83,-,-,-,-,-,1286915201.57,-,-,-,-,-,-,-,-,0.062214,-0.646032,-0.651641,695716688.41,-0.8043960218,2018/8/30 18:19:47,30614845704.45
000601,016007,10000938,韶能股份,电力行业,002,001,2,szzb,2018-08-31T00:00:00,2018-06-30T00:00:00,203958502.78,1662575339.56,1503897378.37,0.0760855404408704,1269999438.04,0.0706861964491896,44104737.29,102785411.45,76824957.57,252937127.13,271381214.3,61441818.51,-,-,-,-,-,16866160.02,-,-,-,-,-,-,-,-,-0.076774,-0.372783,-0.36689,129527586.36,-0.5882250878,2018/8/30 15:55:44,1269999438.04
000976,016026,10001226,华铁股份,化纤行业,002,001,2,szzb,2018-08-31T00:00:00,2018-06-30T00:00:00,140381041.57,671092005.59,504224445.22,-0.179469192309156,428832512.88,-0.164849233447727,8268647.83,48524666.4,12969750.2,166962508.32,167469908.32,27088866.75,-,-,-,-,-,2734747.78,-,-,-,-,-,-,-,-,-0.051097,0.776099,0.034072,139873641.57,1.2447715732,2018/8/30 16:42:46,428832512.88
600242,016057,10000199,中昌数据,软件服务,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,40638069.36,1144925812.81,1099078906.94,0.250646675229866,1025076309.96,0.238011926553991,22431842.94,28200958.38,19210476.02,46187966.87,46187029.08,5548959.72,-,-,-,-,-,1239105.43,-,-,-,-,-,-,-,-,0.200471,-0.389067,-0.299824,40382976.95,-0.2579174527,2018/8/30 18:30:47,1025076309.96
600611,016003,10000418,大众交通,交运物流,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,279361636.91,1541938023.09,1243599997.94,0.151760207047867,934616529.16,0.110705723479147,31024745.95,150422200.8,41621293.72,414208757.45,413371636.32,110951599.22,-,59705490.12,-,-,-,77831890.42,-,-,59705490.12,-,-,-,-,-,0.23698,0.069783,0.021009,272504165.09,0.380759413,2018/8/30 22:22:47,934616529.16
000567,016058,10000909,海德股份,多元金融,002,001,2,szzb,2018-08-31T00:00:00,2018-06-30T00:00:00,50521656.68,166233982.1,108617511.22,1.45170963493355,0.0,-,-,27803044.52,63853797.72,60383500.91,60384183.41,9862526.73,-,-,-,-,-,4409902.08,-,-,-,-,-,-,-,-,0.982966,0.399609,0.349305,50330916.68,0.4985243438,2018/8/30 19:00:43,0.0
000679,016036,10000999,大连友谊,商业百货,002,001,2,szzb,2018-08-31T00:00:00,2018-06-30T00:00:00,-74646498.54,529624394.69,600038265.61,-0.45259433982527,436437145.22,-0.518642900312586,32147161.4,51612537.47,86271587.98,-74307757.73,-74662000.83,6409222.51,-,-,-,-,-,13009918.02,-,-,-,-,-,-,-,-,-0.524295,-5.823935,-8.460163,-74228953.53,-8.4581327555,2018/8/30 15:44:45,436437145.22
600247,016036,10000202,*ST成城,商业百货,002,001,2,,2018-08-31T00:00:00,2018-06-30T00:00:00,24341726.18,24809684.26,10535429.68,-0.940673933714807,19985198.09,-0.887139477905785,2266694.41,5376733.32,18405799.16,14274254.58,24203817.07,-,-,-,-,-,-,46271.24,-,-,-,-,-,-,-,-,-0.86401,-0.537361,1.073867,-23137820.21,-152.9215625242,2018/8/30 16:59:19,19985198.09
000917,016039,10001180,电广传媒,文化传媒,002,001,2,szzb,2018-08-31T00:00:00,2018-06-30T00:00:00,-35329150.93,4636545272.4,4796390642.78,0.221259768311658,3753052450.93,0.2843290830698,275909144.49,537711204.06,199433441.83,69683480.08,94345215.63,32343521.88,-,-,-,-,-,15838275.38,-,-,-,-,-,-,-,-,0.224004,-0.759536,-1.289555,-107039251.11,-1.9148027217,2018/8/30 19:21:42,3753052450.93
000592,016030,10000929,平潭发展,木业家具,002,001,2,szzb,2018-08-31T00:00:00,2018-06-30T00:00:00,10753295.88,450158743.02,462037207.55,0.266619575052227,383904627.45,0.299823668557847,28713075.31,38507334.74,6586882.26,16550440.0,20993074.45,8534013.64,-,-,-,-,-,7346462.62,-,-,-,-,-,-,-,-,0.299768,8.448968,2.224466,6574656.23,39.3244143332,2018/8/30 17:33:47,383904627.45
600139,016035,10000109,西部资源,汽车行业,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,-6811917.68,172131000.75,162240213.95,-0.117899867227876,63566610.96,-0.260434225356837,7493789.98,55617236.92,23905115.96,9642161.46,9312937.06,3484741.9,-,-,-,-,-,3197613.86,-,-,-,-,-,-,-,-,0.423598,1.150871,0.943841,-6594629.58,0.8920992258,2018/8/30 18:20:46,63566610.96
600668,016004,10000475,尖峰集团,水泥建材,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,301946359.72,1503033496.11,1195061298.07,0.085154397844178,877471447.72,-0.0243316141751239,223476580.47,63230078.92,16005339.41,409179023.96,410463639.84,77018892.49,-,-,-,-,-,14122473.15,-,-,-,-,-,-,-,-,0.150927,0.329803,0.255308,293086415.59,0.2656752858,2018/8/30 16:32:16,877471447.72
600120,016037,10000092,浙江东方,国际贸易,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,435139173.55,4285410210.38,4243087499.53,0.180764760310269,3775599303.44,0.146347949575705,109917376.82,301839255.64,18925143.16,598468093.65,601626833.39,131028036.46,-,36883745.03,-,357468226.35,1.20356482066767,8038186.83,-,357468226.35,36883745.03,-,-,-,-,-,0.186162,0.197108,0.136699,181222777.11,1.0685346347,2018/8/30 18:30:14,3775599303.44
000881,016042,10001150,中广核技,综合行业,002,001,2,szzb,2018-08-31T00:00:00,2018-06-30T00:00:00,114852831.92,2874633970.21,2780505908.7,0.060332565316168,2336007975.18,0.0412889480484152,76207074.6,288524535.65,83874731.24,163770812.72,163614151.07,20623895.21,-,-,-,-,-,16513089.08,-,-,-,-,-,-,-,-,0.051004,-0.026509,-0.205417,73744210.89,-0.4326477493,2018/8/30 16:43:48,2336007975.18
000729,016031,10001044,燕京啤酒,酿酒行业,002,001,2,szzb,2018-08-31T00:00:00,2018-06-30T00:00:00,506663333.55,6374728800.86,5695850437.75,-0.0170773090697501,3670422332.96,-0.0244969520493522,652514280.19,673805208.44,73231.37,711999994.78,708060040.28,149392837.61,-,-,-,-,-,697128809.85,-,-,-,-,-,-,-,-,0.005726,0.018481,0.030617,487721660.3,0.3097756383,2018/8/30 16:18:50,3670422332.96
601857,016023,80010371,中国石油,石油行业,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,27086000000.0,1108822000000.0,1052718000000.0,0.108640019882935,870788000000.0,0.120493291487968,30962000000.0,31623000000.0,9707000000.0,64574000000.0,60406000000.0,23066000000.0,-,-,-,-,-,103545000000.0,-,-,-,-,-,-,-,-,0.136194,1.046784,1.137131,30227000000.0,0.9753626977,2018/8/30 19:22:15,870788000000.0
000988,016022,10001237,华工科技,电子元件,002,001,2,szzb,2018-08-31T00:00:00,2018-06-30T00:00:00,180623190.96,2741690895.27,2570292925.53,0.376997054465251,2089593948.32,0.397678889749588,230784037.65,203961020.36,11325983.52,220117711.55,220222637.79,42721804.8,-,-,-,-,-,19966379.04,-,-,-,-,-,-,-,-,0.349965,0.265382,0.025504,142182882.81,0.0016522363,2018/8/30 19:04:47,2089593948.32
000690,016007,10001009,宝新能源,电力行业,002,001,2,szzb,2018-08-31T00:00:00,2018-06-30T00:00:00,487734372.44,1958897116.58,1528171454.98,0.117877821828996,1253888642.0,0.207052060060463,2332049.63,135964822.8,113806372.89,653813731.93,634603341.04,146861176.35,-,-,-,-,-,23335973.39,-,-,-,-,-,-,-,-,0.476084,1.212869,0.82538,325890267.57,8.8439249583,2018/8/30 16:49:16,1253888642.0
600775,016015,10000724,南京熊猫,通讯行业,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,51019460.71,1993629769.74,1942308699.04,0.126859255736581,1703793649.19,0.134954442106671,24842746.83,99945852.85,370226.01,87871639.08,90205231.4,14162182.96,-,-,-,-,-,9410402.47,-,-,-,-,-,-,-,-,0.138192,0.265966,0.136657,42239537.95,0.3508520572,2018/8/30 15:47:47,1703793649.19
600617,016006,10000424,国新能源,公用事业,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,12486488.77,5027985102.99,4974754642.95,0.0301421422339794,4138673253.54,-0.00515016820255677,371688876.8,135254537.92,312958809.31,58495960.21,38304204.2,70500975.11,-,-,-,-,-,16194858.79,-,-,-,-,-,-,-,-,0.015534,-0.589322,-0.875508,19589266.62,-0.7790238225,2018/8/30 19:32:16,4138673253.54
000606,016057,10000942,顺利办,软件服务,002,001,2,szzb,2018-08-31T00:00:00,2018-06-30T00:00:00,60051183.76,330087541.98,323038822.24,0.203384656151397,233706784.65,0.600589784597812,23025706.86,64556812.25,375627.13,83312745.18,83403578.99,14851237.52,-,-,-,-,-,1322231.18,-,-,-,-,-,-,-,-,0.462708,5.45823,2.559177,44728410.53,1.9408176842,2018/8/30 17:36:53,233706784.65
000040,016048,10000629,东旭蓝天,环保工程,002,001,2,szzb,2018-08-31T00:00:00,2018-06-30T00:00:00,1317407499.25,3568223818.72,3328609952.01,0.0951490334213017,2922941509.52,0.0553313971416451,10575959.75,159274473.23,206695659.48,1580506506.62,1580300561.96,263147871.49,-,-,-,-,-,11257195.43,-,-,-,-,-,-,-,-,0.109163,7.865919,7.695553,207816518.58,0.3667944684,2018/8/30 20:29:46,2922941509.52
600870,016014,10000819,*ST厦华,电子信息,002,001,2,,2018-08-31T00:00:00,2018-06-30T00:00:00,-6486190.13,19358577.71,25319891.26,4.97910079463583,18069331.54,71.788807285692,1556396.52,6548296.32,897152.37,-7010640.39,-6822861.45,161188.04,-,-,-,-,-,37767.18,-,-,-,-,-,-,-,-,5.934477,-2.999139,-1.447236,-7897301.02,-3.4952258787,2018/8/30 18:52:45,18069331.54
600587,016047,10000395,新华医疗,医疗行业,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,56974428.08,4641373143.78,4516620032.56,0.0308492248975485,3759342714.79,0.0341833308815382,373519262.57,261450508.21,90057981.42,162954665.33,162331744.64,57970884.16,-,-,-,-,-,29654046.16,-,-,-,-,-,-,-,-,0.02949,0.296653,-0.322217,29903654.18,-0.4142837428,2018/8/30 18:30:14,3759342714.79
