scode,hycode,companycode,sname,publishname,mkt,reporttimetypecode,combinetypecode,dataajusttype,noticedate,reportdate,sumasset,fixedasset,monetaryfund,monetaryfund_tb,accountrec,accountrec_tb,inventory,inventory_tb,sumliab,accountpay,accountpay_tb,advancereceive,advancereceive_tb,sumshequity,sumshequity_tb,tsatz,tdetz,ld,zcfzl,cashanddepositcbank,cashanddepositcbank_tb,loanadvances,loanadvances_tb,saleablefasset,saleablefasset_tb,borrowfromcbank,borrowfromcbank_tb,acceptdeposit,acceptdeposit_tb,sellbuybackfasset,sellbuybackfasset_tb,settlementprovision,settlementprovision_tb,borrowfund,borrowfund_tb,agenttradesecurity,agenttradesecurity_tb,premiumrec,premiumrec_tb,stborrow,stborrow_tb,premiumadvance,premiumadvance_tb,eutime
600807,016052,10000756,*ST天业,贵金属,,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,8641361089.53,179790841.9,194772616.89,-0.858713484662742,2984519569.5,0.788978317292078,1552914598.04,-0.272721147637325,7574538351.39,217149470.44,-0.199836715765274,704314243.21,-0.233131902446996,1066822738.14,-0.477260642890346,-0.124792,-0.032955,0.00975639,0.8765445944,-,-,-,-,331604463.58,-0.672879551418151,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T18:07:41
000605,016006,10000941,渤海股份,公用事业,szzb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,5947895485.79,1065458958.25,542166204.38,0.0118655540267682,771339257.84,0.77562216862103,512241754.37,13.2702688945214,3448560369.05,751009187.84,0.265581330195667,46333096.5,0.994714458113356,2499335116.74,0.0415648924626571,0.150565,0.244992,0.00961308,0.5797950514,-,-,-,-,26875487.23,0.575341049600191,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T19:46:39
603200,016048,80305615,上海洗霸,环保工程,shzb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,831062595.69,14085712.64,206768608.12,-0.58752599761972,185127731.11,0.152130425011429,44280871.1,0.28232408272011,127350556.71,57152459.38,0.0390881944933331,9065484.15,0.224325975803149,703712038.98,0.0317240855227965,0.08695,0.543482,0.05943805,0.1532382246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T15:53:14
000006,016017,10000595,深振业A,房地产,szzb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,12094223129.67,2654124.37,2062216221.29,-0.436783010140851,7460339.26,0.240241484384243,6897922111.58,-0.00899955748904519,6181761513.44,903192982.06,-0.0882247170348192,977385623.91,-0.405273901886275,5912461616.23,0.148010388428463,-0.070544,-0.213713,0.02072596,0.5111334103,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T16:02:11
000756,016024,10001060,新华制药,医药制造,szzb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,5671642001.29,2247412338.3,904875827.43,0.573116767613638,-,-,670637678.24,0.341769678115469,2994519647.01,-,-,-,-,2677122354.28,0.205356750229436,0.134856,0.078462,0.01087257,0.5279810761,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T16:26:37
603616,016004,80288003,韩建河山,水泥建材,shzb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,1815520987.67,341359393.9,109782769.15,-0.235403591050355,679563339.02,0.122532722880961,206528102.72,-0.215749067941833,1018913724.68,224510694.73,0.410750380554628,13121067.46,-0.906408057973784,796607262.99,-0.0287100026398102,-0.004439,0.015399,0.01386317,0.5612238755,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T15:59:09
000960,016032,10001212,锡业股份,有色金属,szzb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,34501636830.24,11180250676.76,6300256004.24,1.84532568476353,1022986845.23,0.0569806057768561,3856570806.91,0.159847652771702,21603790377.43,847975556.96,-0.0574486932657834,264240167.95,0.294016238930605,12897846452.81,0.361743842885703,0.247132,0.187463,0.00852256,0.6261671144,-,-,-,-,79791489.5,0.428028098222561,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T19:27:13
002195,016014,80053487,二三四五,电子信息,zxb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,10630175605.61,69701258.8,2440437853.23,-0.0961471132274235,607150619.02,0.091845217345442,27830795.83,-,2422349605.01,207249128.15,0.379590173454034,42565898.35,0.566649133571214,8207826000.6,0.140156117364365,0.329564,2.04173,0.03716996,0.2278748437,-,-,-,-,85153850.0,0.0454247144458195,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T16:38:34
300055,016048,80139913,万邦达,环保工程,cyb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,7794683357.24,769642917.58,813999176.2,-0.327956240510379,1080672570.8,-0.205649138004138,997492986.94,0.109754893090118,1751257448.86,673654210.56,-0.0882666085236361,46807671.51,0.928264038447956,6043425908.38,0.0568226781845956,0.041538,-0.007976,0.02233022,0.2246733278,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T19:27:13
000505,016009,10000847,京粮控股,农牧饲渔,szzb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,6334431733.31,1307005344.62,997708704.36,4.94439932996984,124688536.3,5.163669906161,1620402879.95,9.25465184758204,3642913462.31,517639840.02,6.74602468077712,435944894.64,0.888133227759843,2691518271.0,36.2004365806966,4.623112,2.455791,0.01197213,0.5750971225,-,-,-,-,20000000.0,-0.351175886163731,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T19:40:46
601877,016020,80134602,正泰电器,输配电气,shzb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,46889833685.94,14545858062.2,6062491986.08,-0.139416229237298,7027628174.24,0.207609620316594,4096833951.3,0.694206463521463,26149303833.98,6687641876.52,0.458893036766006,505977087.69,0.788118422213554,20740529851.96,0.0962197216659862,0.171053,0.238089,0.01391274,0.5576753377,-,-,-,-,1451600365.83,-0.172136624457941,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T15:46:13
600022,016033,10001389,山东钢铁,钢铁行业,shzb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,65344124016.55,25880738754.06,9105651612.86,-0.0575911069430924,725827857.56,1.45852272793269,3948865243.01,0.796319162380463,36788642254.65,12344108326.36,0.931041381677755,1803376633.5,0.395541512938374,28555481761.9,0.228246240952473,0.381265,0.529136,0.00722026,0.5629984763,-,-,-,-,13400000.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T16:10:39
600622,016017,10000429,光大嘉宝,房地产,shzb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,20280191664.32,204899283.47,3916569885.95,0.825416564492289,139652738.93,0.188589041516208,9954087193.08,0.679185362660704,12857533632.55,533218568.95,1.78811256168439,3559251526.99,-0.0427461593104151,7422658031.77,0.299985670951403,0.67336,1.005968,0.02127588,0.6339946804,-,-,-,-,250794940.52,-0.581548615111971,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T15:37:09
002114,016032,80089993,罗平锌电,有色金属,zxb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,2154678443.64,623272495.69,54510809.92,-0.605199569452359,20264647.43,1.69055965437663,297367874.48,-0.0341518452781325,426406272.15,53638691.98,-0.333020355657951,25507406.34,11.0228145710458,1728272171.49,-0.0184665729884935,-0.091748,-0.302742,0.01926635,0.1978978689,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T20:28:40
600971,016011,10001425,恒源煤电,煤炭采选,shzb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,14261930801.17,3484354417.86,4346187439.61,0.205738696644363,218308178.59,-0.207735407263329,303784747.08,-0.191908960644408,7049117175.93,635151029.1,-0.170481756578996,207216951.39,-0.325647795250525,7212813625.24,0.0864928390844194,-0.005978,-0.085609,0.01468866,0.4942610699,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T16:10:39
300183,016014,80166377,东软载波,电子信息,cyb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,2990654126.87,235597057.34,1313796604.33,0.11138633682092,316079632.83,-0.101333014034528,174986919.59,0.00333527428601806,335887417.53,124294107.79,0.00114102132656152,6261784.25,-0.287492481873549,2654766709.34,-0.00185737837956014,0.033157,0.429498,0.07256584,0.1123123582,-,-,-,-,35000000.0,-0.00341685649202733,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T17:09:13
300294,016024,80057308,博雅生物,医药制造,cyb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,5141440887.09,361504093.52,832730136.5,0.635129201870776,477531281.02,2.00030852517105,541097358.78,0.343684125363219,1571298808.97,179269477.83,0.211418629819247,18309762.14,0.989751390972199,3570142078.12,0.575200290664185,0.769171,1.456454,0.03240549,0.305614485,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T19:29:40
600835,016043,10000784,上海机电,机械行业,shzb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,33231812272.38,1493538760.76,13434469824.62,-0.0332879964661761,2766932487.77,0.242218711729667,8696787118.84,0.134645692321766,21010377816.78,2517378070.89,0.697737999604684,15778362163.91,-0.0112355100888213,12221434455.6,0.0782471421380116,0.054245,0.040769,0.01359898,0.6322368953,-,-,-,-,240846134.41,0.071055763612743,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T15:36:41
600420,016024,10001378,现代制药,医药制造,shzb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,16347538245.41,6323036577.28,2650256227.78,0.544769000356233,1852148595.53,0.17718007170778,2338642236.92,0.187740053013358,8314394227.27,1294089234.68,1.15010897522731,109633316.49,0.129067787141984,8033144018.14,0.10579387858749,0.079118,0.054539,0.01340698,0.508602219,-,-,-,-,22812983.77,0.540066749833481,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T17:53:08
300257,016043,80173432,开山股份,机械行业,cyb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,7065657622.29,770591789.3,891861057.47,-0.0563110390729735,620256735.48,-0.10891274163728,951651343.05,0.103702139898694,3697081218.5,907047682.09,0.335257334447458,127092707.91,-0.260685851866308,3368576403.79,0.000359390561235974,0.322607,0.87208,0.01355574,0.5232465846,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T16:24:39
300554,016043,80474369,三超新材,机械行业,cyb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,686430435.7,198468222.97,60034483.06,-0.583969117339012,122616630.75,0.662492745444018,104025541.58,1.57852180185398,157837398.33,76192302.9,2.13783173983852,475416.2,-0.489967594627956,528593037.37,0.300250158846196,0.455578,1.426243,0.0298841,0.2299393939,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T19:24:41
600251,016009,10001277,冠农股份,农牧饲渔,shzb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,4321026625.23,837334193.19,625971421.09,-0.0195826169638361,256633878.0,0.126367537667677,819027917.23,0.2617463137469,1935991274.37,87203503.66,0.204657031055648,695762258.42,4.82698473603925,2385035350.86,0.109733993490025,0.099428,0.086992,0.01299639,0.4480396541,-,-,-,-,144684343.33,-0.0542840604991577,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T18:15:42
002546,016020,80166519,新联电子,输配电气,zxb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,3290211575.5,278040149.41,163909609.16,-0.363963359269669,333038351.62,-0.178055950052138,148854410.27,0.293512346694564,358733651.42,143886016.57,0.0748036547712909,31889254.53,0.361385060149729,2931477924.08,0.00920521198116331,0.016513,0.080448,0.08113895,0.1090305724,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T15:54:10
002561,016036,80135890,徐家汇,商业百货,zxb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,2538317539.9,524158946.87,707178190.34,0.225861295693352,16618912.75,0.825457001369101,23172029.22,0.0337604575554707,387344854.75,192657700.8,0.0198339754758122,32891353.42,-0.0660846914423599,2150972685.15,0.0483959447993728,0.045507,0.029751,0.04727502,0.1525990538,-,-,-,-,2539566.4,-0.197808356647929,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T15:41:13
603887,016005,80357750,城地股份,工程建设,shzb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,1540866851.12,89887279.72,97141477.96,-0.334742886382152,402106177.23,0.267259273676381,716699726.95,0.667268353112332,743371302.01,383688836.85,0.552926654651878,-,-,797495549.11,0.118905977900232,0.429448,1.035521,0.01893565,0.4824370785,-,-,-,-,6000000.0,0.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T16:33:14
002815,016022,80198741,崇达技术,电子元件,zxb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,4850945643.42,1920568651.76,564402396.2,0.512521092070344,775376311.42,0.211918158586735,308500945.15,0.1290291756124,2263826535.75,769214840.62,0.132679651372274,5494270.99,-0.149567417318948,2587119107.67,0.217103186838262,0.300633,0.411326,0.01450776,0.4666773661,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T19:30:45
600845,016057,10000794,宝信软件,软件服务,shzb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,9212141505.6,985307983.8,3628569908.38,0.798143239713618,2085884333.71,0.100996044598684,738857513.32,-0.0832233760169,3026674018.49,1690720748.48,0.203656324635615,581551987.74,-0.293132892298869,6185467487.11,0.419908351655122,0.306524,0.123222,0.02612656,0.3285527059,-,-,-,-,28390319.53,-0.12363392287669,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T15:37:09
600249,016041,10001325,两面针,化工行业,shzb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,2619676813.24,906064109.87,80196324.73,-0.60347580030235,144946984.95,-0.345481359347751,350514469.1,-0.155592856137776,897378920.13,238214357.05,-0.168388277097542,54681165.79,0.192449218245313,1722297893.11,-0.119450065833102,-0.185805,-0.288681,0.01051327,0.3425532934,-,-,-,-,564811644.3,0.0272447641435874,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T15:53:14
603876,016032,80288013,鼎胜新材,有色金属,shzb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,9059345510.38,2265594074.44,1678119838.54,0.579740993623688,1541617050.05,0.216409307595569,1407239625.08,-0.00788002924941812,5807741535.85,623158041.81,-0.025579097682768,81549771.61,0.244716528483493,3251603974.53,0.473743423475176,0.150502,0.024673,0.01195965,0.6410773857,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T20:15:13
000959,016033,10001211,首钢股份,钢铁行业,szzb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,137496036224.12,83534920386.4,6868515314.53,3.66653718050766,1357261744.13,0.346680092491854,5568471679.04,-0.0627877635296044,100349174685.79,23504069369.05,-0.00915024100304647,2594693046.44,-0.0154504645473549,37146861538.33,0.0396812773954913,0.028498,0.024418,0.00382972,0.7298332188,-,-,-,-,7083228730.88,-0.298513980983578,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T17:16:06
600306,016036,10000249,商业城,商业百货,shzb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,1886620095.51,1064265297.93,366228790.62,7.09878633119574,2001914.56,-0.624909303620585,74810888.59,0.147955968426409,1790963023.82,187424899.89,0.0213331437405236,8661681.37,-0.435827643968198,95657071.69,-0.544231026827673,0.165763,0.271561,0.00268298,0.9492971203,-,-,-,-,250000.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T16:53:11
600307,016033,10000250,酒钢宏兴,钢铁行业,shzb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,39219015179.42,22349648538.59,3756074874.93,0.379036411657988,242658198.68,-0.192120650063829,5323156226.79,0.573701590390895,28911092522.87,4330631640.5,0.203638128051089,329417627.84,-0.149918435040001,10307922656.55,0.0775901199284145,0.061838,0.056332,0.00435636,0.7371702831,-,-,-,-,612500000.0,1.88235294117647,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T16:24:11
300169,016018,80160477,天晟新材,塑胶制品,cyb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,2008049307.6,392541164.94,168513697.83,0.186525608675678,397022070.9,-0.0751652494746719,374773319.71,0.100551531097783,820742142.17,147540314.25,-0.244400315517271,4827457.32,0.498693628981379,1187307165.43,-0.0553038958807987,-0.02274,0.02855,0.01496727,0.4087260901,-,-,-,-,400000.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T19:25:13
300590,016015,80437107,移为通信,通讯行业,cyb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,876716551.42,4270857.7,311935376.07,-0.00637390920572152,55296556.94,-0.0607107245464627,83554619.5,0.138713844380872,90636423.15,25720033.5,0.169927120044473,39454737.99,2.44893018248122,786080128.27,0.0968925367464448,0.134641,0.617381,0.08978592,0.1033816722,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T19:42:13
002428,016032,80142364,云南锗业,有色金属,zxb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,1916220135.71,896878275.39,57675751.07,-0.657744957890218,104460576.43,0.12086015221451,236549233.24,0.374884325188314,376456877.61,74239080.92,0.204909647107753,4010998.01,0.635172729626664,1539763258.1,0.00872616798021239,-0.035537,-0.182295,0.01459182,0.1964580533,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T18:03:11
002876,016014,80437101,三利谱,电子信息,zxb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,1713982220.36,366012748.69,325668159.02,-0.489740717976572,357036594.75,0.461720825604344,307529142.04,0.294655309168358,827444565.02,160376347.35,0.23446610769831,688210.53,-0.300888021162635,886537655.34,0.0671766202167082,-0.038071,-0.130001,0.01782927,0.4827614634,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T17:23:40
002609,016014,80161173,捷顺科技,电子信息,zxb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,2719256060.14,109773289.36,1510449433.56,0.0209193118790505,336302509.09,0.648541651748693,135599602.38,0.0475624892247915,292158406.36,118029454.25,0.70500032224554,37735383.23,-0.385587764969463,2427097653.78,0.172904904559978,0.154061,0.018167,0.0870324,0.1074405646,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T17:54:16
002915,016041,80542764,中欣氟材,化工行业,zxb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,648396183.12,247266135.11,110597269.71,2.56704154901389,83833098.31,0.127350018033699,66593863.11,0.14090378885429,195381458.78,34294909.05,-0.260454035347323,182728.8,-0.835316918462891,453014724.34,0.587634401509655,0.406249,0.111748,0.01934942,0.3013303654,-,-,-,-,17000000.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T15:43:13
000510,016041,10000852,金路集团,化工行业,szzb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,1539593431.39,872767728.52,61706851.77,0.367786783588135,18942268.55,0.0403680956877001,131057836.44,0.463161947674324,612027335.18,193068788.76,0.288985727378619,39096043.3,-0.244036188937563,927566096.21,0.0635102392831887,0.202723,0.500378,0.00908816,0.3975252964,-,-,-,-,8939483.74,-0.168420117209302,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T16:02:11
002897,016022,80500597,意华股份,电子元件,zxb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,1540399395.69,306700237.96,166257026.17,1.58747976160614,345488121.46,0.188618599057856,268889450.47,0.114083435696834,450817053.9,192955418.2,0.187194757064774,4202331.6,0.0958722480058719,1089582341.79,0.96420595292694,0.49977,-0.04563,0.02294827,0.2926624453,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T19:30:10
300678,016057,80410733,中科信息,软件服务,cyb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,648186378.26,20769585.05,218801380.01,1.84131869711967,122238035.75,-0.0296278703267555,94860208.78,-0.119090417187069,115990798.62,59571744.66,0.219335968804959,24046131.73,-0.31600541515825,532195579.64,0.57682217307787,0.324661,-0.235953,0.04609208,0.1789466772,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T17:53:40
603260,016041,80476576,合盛硅业,化工行业,shzb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,15440526136.72,6010121041.71,1289940536.7,-,513958389.41,-,1712724906.89,-,8793096297.74,2500191228.99,-,143023327.56,-,6647429838.98,-,0.542023,0.297355,0.00747744,0.5694816498,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T15:59:09
300553,016021,80374283,集智股份,仪器仪表,cyb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,357361639.64,87946068.6,114500264.36,0.139652189797824,54818988.1,0.0875904545560642,46213558.94,0.3789892114325,35325543.24,14389305.79,-0.364799988335417,17912882.54,0.316647299936588,322036096.4,0.0286718442924238,0.017739,-0.072159,0.07323582,0.0988509659,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T15:47:07
300178,016038,80165767,腾邦国际,旅游酒店,cyb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,8545866931.09,432198621.69,1101240195.18,0.159684485689893,918123105.89,0.429659732112338,-,-,5336591150.91,440087503.07,0.814067309293702,274119782.72,0.901622499810189,3209275780.18,0.645180284747604,0.489841,0.40979,0.01233758,0.6244645738,-,-,-,-,737612301.31,0.449083485424286,-,-,-,-,-,-,-,-,550000000.0,-0.473684210526316,-,-,-,-,-,-,-,-,2018-08-16T20:28:14
002387,016022,80140174,维信诺,电子元件,zxb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,40375873222.39,2083395703.89,10387254855.65,6.50543578048372,138674542.16,56.8592898147704,479415344.02,-,17396907923.75,3779172600.1,4.42900781822977,160467795.84,-,22978965298.64,34.052581682794,8.693696,3.956934,0.0207058,0.4308738495,-,-,-,-,2500000.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-09-04T09:04:41
600298,016012,10000242,安琪酵母,食品饮料,shzb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,8478287583.61,4436430987.72,317680228.72,-0.128570433445789,814496880.55,0.21186832147999,1762250536.14,0.377065828489984,4264774014.02,782564635.77,0.086136867177359,109679265.84,0.642448046894458,4213513569.59,0.155363148273228,0.128104,0.102407,0.00935895,0.5030230423,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T16:43:10
002747,016043,80198554,埃斯顿,机械行业,zxb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,3450895867.34,264050193.61,370561249.71,0.400327713822797,579164793.82,0.745943989784979,348903966.66,0.71274503821948,1809375210.21,317757753.02,1.23272792704607,96133485.25,1.62900560026068,1641520657.13,0.123808894840918,0.628964,1.750709,0.01444832,0.5243204315,-,-,-,-,119880076.75,1.87900040127784,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T17:49:13
300242,016057,80176038,佳云科技,软件服务,cyb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,3307629397.12,8194807.08,79949946.57,-0.335458432266281,981421767.81,0.402922706700804,-,-,968470534.43,175269572.88,-0.162730355695486,134858766.66,1.15512048038044,2339158862.69,0.0548255832573398,0.186576,0.699186,0.01702095,0.2927989863,-,-,-,-,66527669.81,-0.268443072376245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T17:33:41
002873,016024,80202054,新天药业,医药制造,zxb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,942703205.82,214340303.81,136830915.63,-0.578613406692855,164871324.17,0.0696527215576822,69161162.44,0.13682976813196,288140407.58,27453710.47,0.0151363217625992,462309.42,2.02308641482858,654562798.24,0.115732361135601,0.093009,0.044676,0.02253838,0.3056533656,-,-,-,-,6180000.0,-0.218216318785579,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T19:41:23
603322,016015,80329978,超讯通信,通讯行业,shzb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,1915549002.91,65098586.84,235240196.48,0.378981471641384,1149249795.44,0.492808297423901,100490982.53,4.53510161023884,1265370295.62,564710390.95,0.441442185039289,9841102.83,4.11457111011814,650178707.29,0.395035145993114,0.8284,1.175678,0.01476205,0.6605784001,-,-,-,-,1000000.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T19:09:37
300560,016015,80374290,中富通,通讯行业,cyb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,604816300.5,76211179.91,44477948.88,-0.440336697674998,401885594.84,0.193661768118534,141025.55,-0.723458459239887,101178983.98,36530742.75,-0.065594668733827,420416.12,-0.63588981367367,503637316.52,0.0719892104435618,0.09234,0.206335,0.04875167,0.1672887849,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T15:45:11
600238,016031,10000195,*ST椰岛,酿酒行业,,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,1438492642.02,201829268.35,234909200.01,-0.374261959422436,62338765.38,0.380026011349008,548388491.21,0.197892816996954,796284967.19,53659959.42,-0.359961729747444,125309870.76,1.71442180583781,642207674.83,-0.251283488758184,-0.138585,-0.019562,0.02143983,0.5535551201,-,-,-,-,6349540.0,17.1654174057333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T15:46:14
002118,016024,80080328,紫鑫药业,医药制造,zxb,002,001,2,2018-08-17T00:00:00,2018-06-30T00:00:00,9306554250.73,1106151069.31,529857797.93,-0.421495041190811,945661558.46,0.589600372106239,4748743773.01,0.741838628034715,4896712476.06,347105922.81,1.03166137902481,221936715.07,7.08234950187376,4409841774.67,0.144295066638369,0.213178,0.282717,0.02032994,0.5261574095,-,-,-,-,48000000.0,0.263157894736842,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-16T19:27:13
