scode,sname,securitytype,trademarket,latestnoticedate,reportdate,basiceps,cutbasiceps,totaloperatereve,ystz,yshz,parentnetprofit,sjltz,sjlhz,roeweighted,bps,mgjyxjje,xsmll,publishname,assigndscrpt,gxl,securitytypecode,trademarketcode,firstnoticedate
738,航发控制,A股,深交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.1459,-,1284639721,4.8759,33.3232,167145529.7,16.67,87.4853,3.21,4.59287124,-0.257663,32.6382,航天航空,不分配不转增,-,58001001,69001002001,2018-08-23T00:00:00
723,美锦能源,A股,深交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.13,-,6669944816,10.4765,10.6542,542431475.4,8.0739,-25.5984,6.78,2.0149004,0.081751,23.1191,煤炭采选,10派2.00元(含税),0.036832413,58001001,69001002001,2018-08-23T00:00:00
682,东方电子,A股,深交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.0438,-,1213563366,18.4274,60.9034,45518393.06,73.7646,398.5132,2.33,2.16448795,-0.08514,32.0809,电子元件,不分配不转增,-,58001001,69001002001,2018-08-23T00:00:00
856,冀东装备,A股,深交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.09,-,804448112.6,-8.2719,29.3625,20802088.58,323.8044,2335.5655,6.83,1.38705007,-0.308374,6.1036,专用设备,不分配不转增,-,58001001,69001002001,2018-08-23T00:00:00
600703,三安光电,A股,上交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.45,-,4173195885,2.6209,14.5697,1852921224,22.3197,-8.6398,8.95,5.05274939,0.455547,48.8842,电子元件,不分配不转增,-,58001001,69001001001,2018-08-23T00:00:00
600699,均胜电子,A股,上交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.87,-,22633936013,72.9009,124.0418,821153010.9,33.3907,2440.1253,5.99,15.53512803,1.213013,15.128,汽车行业,不分配不转增,-,58001001,69001001001,2018-08-23T00:00:00
600332,白云山,A股,上交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,1.611,-,14840013680,33.5093,14.7864,2618999726,126.1384,89.3381,12.98,12.83673779,0.73981,32.2735,医药制造,不分配不转增,-,58001001,69001001001,2018-08-23T00:00:00
600684,珠江实业,A股,上交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.28,-,2947704271,18.0883,170.5783,237892149.5,3.5234,-41.0225,7.89,3.67435646,0.436911,28.7647,房地产,不分配不转增,-,58001001,69001001001,2018-08-23T00:00:00
600459,贵研铂业,A股,上交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.22,-,8704156439,18.2005,25.9161,75518132.87,23.6462,178.8852,3.81,5.84114931,0.252876,3.1162,有色金属,不分配不转增,-,58001001,69001001001,2018-08-23T00:00:00
999,华润三九,A股,深交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.84,-,6472097342,29.495,-8.536,826501378.1,11.5004,-4.57,8.43,10.44044508,1.106379,67.4287,医药制造,不分配不转增,-,58001001,69001002001,2018-08-23T00:00:00
200986,粤华包B,B股,深交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,-0.0303,-,1747156341,11.4827,20.7429,-15299762.79,-222.5192,50.0708,-0.78,3.84924734,0.136109,8.7008,造纸印刷,不分配不转增,-,58001002,69001002001,2018-08-23T00:00:00
600461,洪城水业,A股,上交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.21,-,2246794538,49.421,8.4956,163735211.7,31.1534,-22.8169,4.97,4.26896847,0.322428,22.6957,公用事业,不分配不转增,-,58001001,69001001001,2018-08-23T00:00:00
600479,千金药业,A股,上交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.1611,-,1489035730,-1.5587,15.7002,67419828.08,48.4394,-1.3652,3.53,4.40032246,0.472553,47.4449,医药制造,不分配不转增,-,58001001,69001001001,2018-08-23T00:00:00
600325,华发股份,A股,上交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.64,-,9429361525,34.0701,393.6703,1346419294,134.9453,31.0818,11.07,6.03406028,2.01939,25.2532,房地产,不分配不转增,-,58001001,69001001001,2018-08-23T00:00:00
600279,重庆港九,A股,上交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.088,-,3558017214,10.9581,38.9172,61155984.42,-9.3751,101.8484,1.66,5.1547281,0.212698,6.4647,港口水运,不分配不转增,-,58001001,69001001001,2018-08-23T00:00:00
600062,华润双鹤,A股,上交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.559,-,4087680833,32.8942,-8.7906,583215959.8,11.9829,-5.8827,7.53,8.5761761,0.992022,64.6803,医药制造,不分配不转增,-,58001001,69001001001,2018-08-23T00:00:00
50,深天马A,A股,深交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.4115,-,13975822553,47.2971,12.5959,840141486.4,10.2573,16.7134,3.31,12.61731264,0.466853,15.3106,电子元件,不分配不转增,-,58001001,69001002001,2018-08-23T00:00:00
43,中航善达,A股,深交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.1887,-,2794615793,17.3979,-17.8622,125841855.5,189.5507,-13.7878,2.99,6.35943245,-0.214792,22.6648,房地产,不分配不转增,-,58001001,69001002001,2018-08-23T00:00:00
2046,轴研科技,A股,深交所中小板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.0442,-,973629741.6,48.8264,78.3317,22708228.41,232.875,108.3172,0.89,5.01043303,-0.413045,23.1481,机械行业,不分配不转增,-,58001001,69001002003,2018-08-23T00:00:00
600585,海螺水泥,A股,上交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,2.44,-,45742247154,43.357,43.7439,12942089348,92.6846,70.8644,13.65,18.10019363,2.254351,44.2272,水泥建材,不分配不转增,-,58001001,69001001001,2018-08-23T00:00:00
600579,天华院,A股,上交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.0253,-,276994354.1,22.9896,50.4564,10382673.48,184.5981,30.666,0.89,2.84232013,-0.279721,15.0786,机械行业,不分配不转增,-,58001001,69001001001,2018-08-09T00:00:00
589,黔轮胎A,A股,深交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.04,-,3384099400,7.0767,4.8881,30819100.06,269.0426,540.5246,0.92,4.32381986,1.25837,13.3487,汽车行业,不分配不转增,-,58001001,69001002001,2018-08-23T00:00:00
2673,西部证券,A股,深交所中小板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.07,-,1143222665,-19.7762,2.9418,250971129.7,-42.6292,-45.5057,1.42,4.99804427,0.141666,-,券商信托,不分配不转增,-,58001001,69001002003,2018-08-23T00:00:00
600565,迪马股份,A股,上交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.08,-,2628369496,10.4668,6.9532,182980884.3,79.5101,-40.6259,2.42,3.08032162,1.305439,37.4356,房地产,不分配不转增,-,58001001,69001001001,2018-08-23T00:00:00
600557,康缘药业,A股,上交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.33,-,1844492630,10.8985,5.906,201675391.9,5.3784,13.1488,5.62,5.92130647,0.423912,75.249,医药制造,不分配不转增,-,58001001,69001001001,2018-08-23T00:00:00
949,新乡化纤,A股,深交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.0184,-,2160350860,15.5752,-1.2092,23169074.08,-52.5979,805.8062,0.65,2.83903542,-0.047501,9.967,化纤行业,不分配不转增,-,58001001,69001002001,2018-08-23T00:00:00
908,景峰医药,A股,深交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.076,-,982291775.7,8.2058,56.4855,66914522.84,13.9896,242.1346,2.77,2.73018926,0.377141,73.8872,医药制造,不分配不转增,-,58001001,69001002001,2018-08-23T00:00:00
892,欢瑞世纪,A股,深交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.0511,-,255616709.8,0.6053,124.6392,50113115.86,226.4398,395.7976,1.59,3.23193041,-0.609515,60.0719,文化传媒,不分配不转增,-,58001001,69001002001,2018-08-23T00:00:00
600216,浙江医药,A股,上交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.5,-,3392560313,36.5094,-23.5248,468719046.5,419.8576,-99.2739,6.22,7.98715678,0.202798,49.1064,医药制造,不分配不转增,-,58001001,69001001001,2018-08-23T00:00:00
600209,*ST罗顿,A股,上交所风险警示板,2018-08-23T00:00:00,2018-06-30T00:00:00,-0.043,-,25296785.61,-39.6475,-13.4896,-19028436.33,-19.3333,-61.3465,-3.12,1.36558905,-0.062218,9.9676,装修装饰,不分配不转增,-,58001001,69001001003,2018-08-23T00:00:00
27,深圳能源,A股,深交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.1355,-,7980875406,29.2613,18.9442,537036825.7,33.1569,683.6671,2.49,5.29111459,0.2296,22.5257,公用事业,不分配不转增,-,58001001,69001002001,2018-08-23T00:00:00
26,飞亚达A,A股,深交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.2561,-,1695891433,6.0236,-0.9087,112367921.4,29.5923,-11.2035,4.45,5.87799989,0.51208,42.4299,珠宝首饰,不分配不转增,-,58001001,69001002001,2018-08-23T00:00:00
200026,飞亚达B,B股,深交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.2561,-,1695891433,6.0236,-0.9087,112367921.4,29.5923,-11.2035,4.45,5.87799989,0.51208,42.4299,珠宝首饰,不分配不转增,-,58001002,69001002001,2018-08-23T00:00:00
2051,中工国际,A股,深交所中小板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.53,-,4485170114,28.6048,17.1054,586335129.6,18.5436,68.387,6.84,7.59972208,0.612096,21.0954,工程建设,不分配不转增,-,58001001,69001002003,2018-08-23T00:00:00
200771,杭汽轮B,B股,深交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.17,-,2284130982,37.2902,37.4162,128510594,192.0974,129.1579,2.18,7.82762752,0.739761,29.421,机械行业,不分配不转增,-,58001002,69001002001,2018-08-23T00:00:00
300481,濮阳惠成,A股,深交所创业板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.21,-,319108756.7,26.6894,8.9417,52294343.71,46.8306,43.9119,7.57,2.72974851,0.143175,33.001,化工行业,不分配不转增,-,58001001,69001002002,2018-08-23T00:00:00
300548,博创科技,A股,深交所创业板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.35,-,118101744.5,-35.6012,-37.0433,29115847.36,-30.701,7.3318,4.61,7.65124934,0.845252,30.9037,通讯行业,不分配不转增,-,58001001,69001002002,2018-08-23T00:00:00
603416,信捷电气,A股,上交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.48,-,282143901.2,27.0303,42.4989,67202207.94,5.0629,45.9353,6.97,6.96042381,-0.040075,40.4362,仪器仪表,不分配不转增,-,58001001,69001001001,2018-08-23T00:00:00
2824,和胜股份,A股,深交所中小板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.1,-,449112579.9,13.9451,18.3701,18560790.56,-48.7104,36.2356,2.49,4.13143735,0.027991,16.999,有色金属,不分配不转增,-,58001001,69001002003,2018-08-23T00:00:00
2836,新宏泽,A股,深交所中小板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.08,-,89013634.76,-15.918,23.1026,13142609.82,-27.9564,-30.5959,3.13,2.50171776,0.183932,34.2199,造纸印刷,不分配不转增,-,58001001,69001002003,2018-08-23T00:00:00
300446,乐凯新材,A股,深交所创业板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.3735,-,119942615.5,0.6642,-28.6322,45870398.46,0.6307,-49.8251,7.91,4.57350682,0.384929,59.7476,电子信息,不分配不转增,-,58001001,69001002002,2018-08-23T00:00:00
603808,歌力思,A股,上交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.48,-,1081446756,39.1525,-11.8573,161466076.8,32.2772,1.0175,7.33,6.67001462,0.530912,68.7074,纺织服装,不分配不转增,-,58001001,69001001001,2018-08-23T00:00:00
2810,山东赫达,A股,深交所中小板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.2791,-,424189710,35.5412,44.8843,32000891.74,14.0403,100.6206,4.63,5.94307905,-0.047501,22.7291,化工行业,不分配不转增,-,58001001,69001002003,2018-08-23T00:00:00
601878,浙商证券,A股,上交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.12,-,1763970551,-14.9683,17.5656,401136357,-23.8513,0.5623,2.94,4.03997308,-0.256284,-,券商信托,不分配不转增,-,58001001,69001001001,2018-08-23T00:00:00
2785,万里石,A股,深交所中小板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.05,-,397236237.2,-5.6307,26.6132,9738728.16,-8.3689,52.9017,1.51,3.25906489,-0.123779,18.4184,水泥建材,不分配不转增,-,58001001,69001002003,2018-08-22T00:00:00
2816,和科达,A股,深交所中小板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.0708,-,156893546,-2.9292,78.7593,7083344.87,-16.3599,430.8964,1.35,5.27977401,0.289632,30.473,专用设备,不分配不转增,-,58001001,69001002003,2018-08-23T00:00:00
603689,皖天然气,A股,上交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.26,-,1552255442,15.2692,-7.6394,87359150.8,35.3868,2.7763,4.55,5.73454639,0.349353,10.9971,石油行业,不分配不转增,-,58001001,69001001001,2018-08-23T00:00:00
2812,创新股份,A股,深交所中小板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.15,-,511619091.7,-6.4721,11.8573,42099797.39,-35.667,-26.037,2.63,5.67952085,-0.503914,21.4363,包装材料,不分配不转增,-,58001001,69001002003,2018-08-23T00:00:00
603838,四通股份,A股,上交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.13,-,192875245.8,-13.4547,14.1831,35914585.46,29.6789,-27.0106,5.18,2.66919357,0.26329,33.3261,玻璃陶瓷,不分配不转增,-,58001001,69001001001,2018-08-23T00:00:00
300456,耐威科技,A股,深交所创业板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.2039,-,349142924,24.2384,48.3537,56634084.53,135.0927,718.6753,3.96,4.99174899,-0.219995,42.1725,航天航空,不分配不转增,-,58001001,69001002002,2018-08-23T00:00:00
2777,久远银海,A股,深交所中小板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.26,-,295958551.9,23.0057,43.3276,43449318.46,24.2939,321.4767,5.34,5.47232687,-0.471173,44.032,电子信息,不分配不转增,-,58001001,69001002003,2018-08-23T00:00:00
601086,国芳集团,A股,上交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.12,-,1481232764,1.8095,-18.1232,83078716.45,11.8605,20.3883,4.66,2.59613704,0.176196,17.2087,商业百货,不分配不转增,-,58001001,69001001001,2018-08-23T00:00:00
2751,易尚展示,A股,深交所中小板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.1433,-,334811966.1,20.0679,45.1001,21314860.9,158.6439,232.5573,2.95,6.08301752,0.819957,32.5099,木业家具,不分配不转增,-,58001001,69001002003,2018-08-23T00:00:00
2923,润都股份,A股,深交所中小板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.45,-,476992721.3,27.9237,14.6949,52180068.34,12.7613,61.4239,6.5,6.80525215,0.282421,72.4477,医药制造,不分配不转增,-,58001001,69001002003,2018-08-23T00:00:00
603367,辰欣药业,A股,上交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.52,-,1871772056,49.8988,-2.4747,235131141.3,84.0818,-3.8919,6.1,8.57042834,0.217252,57.5592,医药制造,不分配不转增,-,58001001,69001001001,2018-08-23T00:00:00
603900,莱绅通灵,A股,上交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.5133,-,979040674.2,0.0275,-11.4676,174752999.3,-8.359,-44.1805,7.46,6.95024543,0.51732,55.2791,珠宝首饰,不分配不转增,-,58001001,69001001001,2018-08-23T00:00:00
603421,鼎信通讯,A股,上交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.24,-,643256680.2,24.2726,36.2763,105154574.2,-10.2092,146.8063,4.84,4.86456778,-0.1464,49.3353,通讯行业,不分配不转增,-,58001001,69001001001,2018-08-23T00:00:00
603515,欧普照明,A股,上交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.62,-,3527663831,17.2075,37.9124,357928865.2,38.3686,310.1127,9.36,6.48810318,0.064769,37.4452,电子元件,不分配不转增,-,58001001,69001001001,2018-08-23T00:00:00
603556,海兴电力,A股,上交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.39,-,1177695582,-12.2315,37.0691,162573240.7,-40.1297,129.1285,3.44,9.66677419,0.589601,41.2075,输配电气,不分配不转增,-,58001001,69001001001,2018-08-23T00:00:00
603816,顾家家居,A股,上交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,1.17,-,4049012504,30.1493,18.5895,482506866.5,24.3616,-20.2551,11.32,9.64258895,0.37523,35.9822,木业家具,不分配不转增,-,58001001,69001001001,2018-08-23T00:00:00
300424,航新科技,A股,深交所创业板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.13,-,287993745.9,47.9754,179.0421,30765485.37,41.503,1360.6894,3.34,3.94919289,0.050438,37.1974,航天航空,不分配不转增,-,58001001,69001002002,2018-08-23T00:00:00
300374,恒通科技,A股,深交所创业板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.1,-,308704862.9,-39.7498,0.0661,25700834.41,-8.9223,-52.7016,1.78,5.83548193,-0.925779,32.2802,装修装饰,不分配不转增,-,58001001,69001002002,2018-08-23T00:00:00
603320,迪贝电气,A股,上交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.23,-,324593922,-0.3952,6.3701,23425431.26,-23.3662,32.8195,3.89,6.00655335,0.402367,14.9185,机械行业,不分配不转增,-,58001001,69001001001,2018-08-23T00:00:00
603013,亚普股份,A股,上交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.41,-,3773308593,15.211,25.3751,186393283.3,4.5484,58.583,8.12,5.65744498,0.797551,15.4653,汽车行业,不分配不转增,-,58001001,69001001001,2018-08-23T00:00:00
603011,合锻智能,A股,上交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.06,-,361693795,0.8394,12.1895,28801036.71,4.0687,34.9499,1.68,3.82182575,-0.194787,33.0929,机械行业,不分配不转增,-,58001001,69001001001,2018-08-23T00:00:00
300430,诚益通,A股,深交所创业板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.18,-,326179929.5,33.248,99.1415,48241793.71,39.2449,203.1796,3.1,5.77390487,-0.02469,43.2239,机械行业,不分配不转增,-,58001001,69001002002,2018-08-23T00:00:00
600023,浙能电力,A股,上交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.17,-,27771168725,22.7235,15.0687,2348121673,1.4382,209.9159,3.89,4.38365438,0.247657,9.7053,电力行业,不分配不转增,-,58001001,69001001001,2018-08-23T00:00:00
300358,楚天科技,A股,深交所创业板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.11,-,768298938.4,43.669,23.4183,51703000.45,-17.0067,15.9104,2.25,5.00461956,0.173643,35.1433,医疗行业,不分配不转增,-,58001001,69001002002,2018-08-23T00:00:00
300397,天和防务,A股,深交所创业板,2018-08-23T00:00:00,2018-06-30T00:00:00,-0.2187,-,81611231.57,-54.9962,27.2686,-52481599.93,-357.6809,-204.077,-4.12,4.88222854,-0.790722,39.6193,电子信息,不分配不转增,-,58001001,69001002002,2018-08-23T00:00:00
2851,麦格米特,A股,深交所中小板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.2404,-,1030692234,63.3643,68.343,65156047.12,40.3801,67.6992,4.88,5.01977629,-0.043722,29.1618,电力行业,不分配不转增,-,58001001,69001002003,2018-08-23T00:00:00
601368,绿城水务,A股,上交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.2161,-,620642831.9,5.3555,18.5491,159004706.6,-1.8437,24.4159,5.08,4.24331922,0.440789,47.2763,公用事业,不分配不转增,-,58001001,69001001001,2018-08-23T00:00:00
2745,木林森,A股,深交所中小板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.63,-,6991523969,92.9101,145.6612,484013859.8,58.11,92.2247,6.94,7.13226997,0.49735,22.4192,电子元件,10派0.75元(含税),0.004711055,58001001,69001002003,2018-08-23T00:00:00
2689,远大智能,A股,深交所中小板,2018-08-23T00:00:00,2018-06-30T00:00:00,-0.0204,-,463701042.2,-20.6864,115.0741,-19305375.85,-155.0058,162.5542,-1.33,1.53101051,-0.054443,26.0742,机械行业,不分配不转增,-,58001001,69001002003,2018-08-23T00:00:00
601608,中信重工,A股,上交所主板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.0146,-,2292426377,1.0053,55.8326,63441154.46,198.4696,5669.0768,0.88,1.66095117,0.004214,25.8127,机械行业,不分配不转增,-,58001001,69001001001,2018-08-23T00:00:00
2667,鞍重股份,A股,深交所中小板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.06,-,93948952.96,29.6057,1.549,14164361.08,-3.9445,-47.5059,1.85,3.32966477,0.000276,38.3873,专用设备,不分配不转增,-,58001001,69001002003,2018-08-23T00:00:00
300287,飞利信,A股,深交所创业板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.13,-,1319216047,51.8767,45.1569,181317624.4,17.4887,-15.059,3.07,4.17320476,-0.438749,30.0034,软件服务,不分配不转增,-,58001001,69001002002,2018-08-23T00:00:00
2335,科华恒盛,A股,深交所中小板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.29,-,1380776228,58.0374,80.0341,78982781.73,-71.5069,58.9553,2.29,11.81768656,-0.676433,30.9163,输配电气,不分配不转增,-,58001001,69001002003,2018-08-23T00:00:00
2237,恒邦股份,A股,深交所中小板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.25,-,10403274944,1.5022,25.5172,226451486.5,14.6887,-15.7627,5.23,4.82734761,0.754891,7.1939,贵金属,不分配不转增,-,58001001,69001002003,2018-08-23T00:00:00
2470,金正大,A股,深交所中小板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.27,-,13770073844,10.385,0.3244,837614915.4,5.4357,-41.9625,8.52,3.16453344,-0.11817,16.7988,化肥行业,不分配不转增,-,58001001,69001002003,2018-08-23T00:00:00
2242,九阳股份,A股,深交所中小板,2018-08-23T00:00:00,2018-06-30T00:00:00,0.482,-,3639589109,11.3428,32.0995,370040372.1,2.4383,51.726,9.84,4.41512987,0.291315,33.0217,家电行业,不分配不转增,-,58001001,69001002003,2018-08-23T00:00:00
